ReportingArea,State,IssueDate,ForecastDate,ForecastPeriod,Parameter,AQI,AQI Category,LevelOfHealthConcern,ActionDayName,ActionDay,TimeZone,Latitude,Longitude,Acquired
Central LA CO,CA,2/28/2013 0:00,3/1/2013 0:00,Next Day,CO,15,1,Good,NULL,0,PST,34.0663,-118.2266,Submitted
Central LA CO,CA,2/28/2013 0:00,3/1/2013 0:00,Next Day,NO2,20,1,Good,NULL,0,PST,34.0663,-118.2266,Submitted
Central LA CO,CA,2/28/2013 0:00,3/1/2013 0:00,Next Day,OZONE,25,1,Good,NULL,0,PST,34.0663,-118.2266,Submitted
Central LA CO,CA,2/28/2013 0:00,3/1/2013 0:00,Next Day,PM10,32,1,Good,NULL,0,PST,34.0663,-118.2266,Submitted
Central LA CO,CA,2/28/2013 0:00,3/1/2013 0:00,Next Day,PM2.5,46,1,Good,NULL,0,PST,34.0663,-118.2266,Submitted
Central LA CO,CA,3/1/2013 0:00,3/2/2013 0:00,Next Day,CO,15,1,Good,NULL,0,PST,34.0663,-118.2266,Submitted
Central LA CO,CA,3/1/2013 0:00,3/2/2013 0:00,Next Day,NO2,20,1,Good,NULL,0,PST,34.0663,-118.2266,Submitted
Central LA CO,CA,3/1/2013 0:00,3/2/2013 0:00,Next Day,OZONE,34,1,Good,NULL,0,PST,34.0663,-118.2266,Submitted
Central LA CO,CA,3/1/2013 0:00,3/2/2013 0:00,Next Day,PM10,28,1,Good,NULL,0,PST,34.0663,-118.2266,Submitted
Central LA CO,CA,3/1/2013 0:00,3/2/2013 0:00,Next Day,PM2.5,53,2,Moderate,NULL,0,PST,34.0663,-118.2266,Submitted
Central LA CO,CA,3/2/2013 0:00,3/3/2013 0:00,Next Day,CO,15,1,Good,NULL,0,PST,34.0663,-118.2266,Submitted
Central LA CO,CA,3/2/2013 0:00,3/3/2013 0:00,Next Day,NO2,20,1,Good,NULL,0,PST,34.0663,-118.2266,Submitted
Central LA CO,CA,3/2/2013 0:00,3/3/2013 0:00,Next Day,OZONE,34,1,Good,NULL,0,PST,34.0663,-118.2266,Submitted
Central LA CO,CA,3/2/2013 0:00,3/3/2013 0:00,Next Day,PM10,20,1,Good,NULL,0,PST,34.0663,-118.2266,Submitted
Central LA CO,CA,3/2/2013 0:00,3/3/2013 0:00,Next Day,PM2.5,46,1,Good,NULL,0,PST,34.0663,-118.2266,Submitted
Central LA CO,CA,3/3/2013 0:00,3/4/2013 0:00,Next Day,CO,15,1,Good,NULL,0,PST,34.0663,-118.2266,Submitted
Central LA CO,CA,3/3/2013 0:00,3/4/2013 0:00,Next Day,NO2,20,1,Good,NULL,0,PST,34.0663,-118.2266,Submitted
Central LA CO,CA,3/3/2013 0:00,3/4/2013 0:00,Next Day,OZONE,34,1,Good,NULL,0,PST,34.0663,-118.2266,Submitted
Central LA CO,CA,3/3/2013 0:00,3/4/2013 0:00,Next Day,PM10,32,1,Good,NULL,0,PST,34.0663,-118.2266,Submitted
Central LA CO,CA,3/3/2013 0:00,3/4/2013 0:00,Next Day,PM2.5,68,2,Moderate,NULL,0,PST,34.0663,-118.2266,Submitted
Central LA CO,CA,3/4/2013 0:00,3/5/2013 0:00,Next Day,CO,15,1,Good,NULL,0,PST,34.0663,-118.2266,Submitted
Central LA CO,CA,3/4/2013 0:00,3/5/2013 0:00,Next Day,NO2,30,1,Good,NULL,0,PST,34.0663,-118.2266,Submitted
Central LA CO,CA,3/4/2013 0:00,3/5/2013 0:00,Next Day,OZONE,25,1,Good,NULL,0,PST,34.0663,-118.2266,Submitted
Central LA CO,CA,3/4/2013 0:00,3/5/2013 0:00,Next Day,PM10,33,1,Good,NULL,0,PST,34.0663,-118.2266,Submitted
Central LA CO,CA,3/4/2013 0:00,3/5/2013 0:00,Next Day,PM2.5,72,2,Moderate,NULL,0,PST,34.0663,-118.2266,Submitted
Central LA CO,CA,3/5/2013 0:00,3/6/2013 0:00,Next Day,CO,15,1,Good,NULL,0,PST,34.0663,-118.2266,Submitted
Central LA CO,CA,3/5/2013 0:00,3/6/2013 0:00,Next Day,NO2,20,1,Good,NULL,0,PST,34.0663,-118.2266,Submitted
Central LA CO,CA,3/5/2013 0:00,3/6/2013 0:00,Next Day,OZONE,25,1,Good,NULL,0,PST,34.0663,-118.2266,Submitted
Central LA CO,CA,3/5/2013 0:00,3/6/2013 0:00,Next Day,PM10,30,1,Good,NULL,0,PST,34.0663,-118.2266,Submitted
Central LA CO,CA,3/5/2013 0:00,3/6/2013 0:00,Next Day,PM2.5,55,2,Moderate,NULL,0,PST,34.0663,-118.2266,Submitted
Central LA CO,CA,3/6/2013 0:00,3/7/2013 0:00,Next Day,CO,15,1,Good,NULL,0,PST,34.0663,-118.2266,Submitted
Central LA CO,CA,3/6/2013 0:00,3/7/2013 0:00,Next Day,NO2,20,1,Good,NULL,0,PST,34.0663,-118.2266,Submitted
Central LA CO,CA,3/6/2013 0:00,3/7/2013 0:00,Next Day,OZONE,25,1,Good,NULL,0,PST,34.0663,-118.2266,Submitted
Central LA CO,CA,3/6/2013 0:00,3/7/2013 0:00,Next Day,PM10,14,1,Good,NULL,0,PST,34.0663,-118.2266,Submitted
Central LA CO,CA,3/6/2013 0:00,3/7/2013 0:00,Next Day,PM2.5,33,1,Good,NULL,0,PST,34.0663,-118.2266,Submitted
Central LA CO,CA,3/7/2013 0:00,3/8/2013 0:00,Next Day,CO,15,1,Good,NULL,0,PST,34.0663,-118.2266,Submitted
Central LA CO,CA,3/7/2013 0:00,3/8/2013 0:00,Next Day,NO2,20,1,Good,NULL,0,PST,34.0663,-118.2266,Submitted
Central LA CO,CA,3/7/2013 0:00,3/8/2013 0:00,Next Day,OZONE,25,1,Good,NULL,0,PST,34.0663,-118.2266,Submitted
Central LA CO,CA,3/7/2013 0:00,3/8/2013 0:00,Next Day,PM10,10,1,Good,NULL,0,PST,34.0663,-118.2266,Submitted
Central LA CO,CA,3/7/2013 0:00,3/8/2013 0:00,Next Day,PM2.5,25,1,Good,NULL,0,PST,34.0663,-118.2266,Submitted
Central LA CO,CA,3/8/2013 0:00,3/9/2013 0:00,Next Day,CO,15,1,Good,NULL,0,PST,34.0663,-118.2266,Submitted
Central LA CO,CA,3/8/2013 0:00,3/9/2013 0:00,Next Day,NO2,20,1,Good,NULL,0,PST,34.0663,-118.2266,Submitted
Central LA CO,CA,3/8/2013 0:00,3/9/2013 0:00,Next Day,OZONE,34,1,Good,NULL,0,PST,34.0663,-118.2266,Submitted
Central LA CO,CA,3/8/2013 0:00,3/9/2013 0:00,Next Day,PM10,18,1,Good,NULL,0,PST,34.0663,-118.2266,Submitted
Central LA CO,CA,3/8/2013 0:00,3/9/2013 0:00,Next Day,PM2.5,42,1,Good,NULL,0,PST,34.0663,-118.2266,Submitted
Central LA CO,CA,3/9/2013 0:00,3/10/2013 0:00,Next Day,CO,15,1,Good,NULL,0,PST,34.0663,-118.2266,Submitted
Central LA CO,CA,3/9/2013 0:00,3/10/2013 0:00,Next Day,NO2,20,1,Good,NULL,0,PST,34.0663,-118.2266,Submitted
Central LA CO,CA,3/9/2013 0:00,3/10/2013 0:00,Next Day,OZONE,34,1,Good,NULL,0,PST,34.0663,-118.2266,Submitted
Central LA CO,CA,3/9/2013 0:00,3/10/2013 0:00,Next Day,PM10,21,1,Good,NULL,0,PST,34.0663,-118.2266,Submitted
Central LA CO,CA,3/9/2013 0:00,3/10/2013 0:00,Next Day,PM2.5,50,1,Good,NULL,0,PST,34.0663,-118.2266,Submitted
Central LA CO,CA,3/10/2013 0:00,3/11/2013 0:00,Next Day,CO,15,1,Good,NULL,0,PST,34.0663,-118.2266,Submitted
Central LA CO,CA,3/10/2013 0:00,3/11/2013 0:00,Next Day,NO2,20,1,Good,NULL,0,PST,34.0663,-118.2266,Submitted
Central LA CO,CA,3/10/2013 0:00,3/11/2013 0:00,Next Day,OZONE,34,1,Good,NULL,0,PST,34.0663,-118.2266,Submitted
Central LA CO,CA,3/10/2013 0:00,3/11/2013 0:00,Next Day,PM10,30,1,Good,NULL,0,PST,34.0663,-118.2266,Submitted
Central LA CO,CA,3/10/2013 0:00,3/11/2013 0:00,Next Day,PM2.5,55,2,Moderate,NULL,0,PST,34.0663,-118.2266,Submitted
Central LA CO,CA,3/11/2013 0:00,3/12/2013 0:00,Next Day,CO,15,1,Good,NULL,0,PST,34.0663,-118.2266,Submitted
Central LA CO,CA,3/11/2013 0:00,3/12/2013 0:00,Next Day,NO2,30,1,Good,NULL,0,PST,34.0663,-118.2266,Submitted
Central LA CO,CA,3/11/2013 0:00,3/12/2013 0:00,Next Day,OZONE,25,1,Good,NULL,0,PST,34.0663,-118.2266,Submitted
Central LA CO,CA,3/11/2013 0:00,3/12/2013 0:00,Next Day,PM10,35,1,Good,NULL,0,PST,34.0663,-118.2266,Submitted
Central LA CO,CA,3/11/2013 0:00,3/12/2013 0:00,Next Day,PM2.5,63,2,Moderate,NULL,0,PST,34.0663,-118.2266,Submitted
Central LA CO,CA,3/12/2013 0:00,3/13/2013 0:00,Next Day,CO,15,1,Good,NULL,0,PST,34.0663,-118.2266,Submitted
Central LA CO,CA,3/12/2013 0:00,3/13/2013 0:00,Next Day,NO2,30,1,Good,NULL,0,PST,34.0663,-118.2266,Submitted
Central LA CO,CA,3/12/2013 0:00,3/13/2013 0:00,Next Day,OZONE,34,1,Good,NULL,0,PST,34.0663,-118.2266,Submitted
Central LA CO,CA,3/12/2013 0:00,3/13/2013 0:00,Next Day,PM10,35,1,Good,NULL,0,PST,34.0663,-118.2266,Submitted
Central LA CO,CA,3/12/2013 0:00,3/13/2013 0:00,Next Day,PM2.5,63,2,Moderate,NULL,0,PST,34.0663,-118.2266,Submitted
Central LA CO,CA,3/13/2013 0:00,3/14/2013 0:00,Next Day,CO,15,1,Good,NULL,0,PST,34.0663,-118.2266,Submitted
Central LA CO,CA,3/13/2013 0:00,3/14/2013 0:00,Next Day,NO2,40,1,Good,NULL,0,PST,34.0663,-118.2266,Submitted
Central LA CO,CA,3/13/2013 0:00,3/14/2013 0:00,Next Day,OZONE,34,1,Good,NULL,0,PST,34.0663,-118.2266,Submitted
Central LA CO,CA,3/13/2013 0:00,3/14/2013 0:00,Next Day,PM10,45,1,Good,NULL,0,PST,34.0663,-118.2266,Submitted
Central LA CO,CA,3/13/2013 0:00,3/14/2013 0:00,Next Day,PM2.5,87,2,Moderate,NULL,0,PST,34.0663,-118.2266,Submitted
Central LA CO,CA,3/14/2013 0:00,3/15/2013 0:00,Next Day,CO,15,1,Good,NULL,0,PST,34.0663,-118.2266,Submitted
Central LA CO,CA,3/14/2013 0:00,3/15/2013 0:00,Next Day,NO2,40,1,Good,NULL,0,PST,34.0663,-118.2266,Submitted
Central LA CO,CA,3/14/2013 0:00,3/15/2013 0:00,Next Day,OZONE,34,1,Good,NULL,0,PST,34.0663,-118.2266,Submitted
Central LA CO,CA,3/14/2013 0:00,3/15/2013 0:00,Next Day,PM10,35,1,Good,NULL,0,PST,34.0663,-118.2266,Submitted
Central LA CO,CA,3/14/2013 0:00,3/15/2013 0:00,Next Day,PM2.5,63,2,Moderate,NULL,0,PST,34.0663,-118.2266,Submitted
Central LA CO,CA,3/15/2013 0:00,3/16/2013 0:00,Next Day,CO,15,1,Good,NULL,0,PST,34.0663,-118.2266,Submitted
Central LA CO,CA,3/15/2013 0:00,3/16/2013 0:00,Next Day,NO2,40,1,Good,NULL,0,PST,34.0663,-118.2266,Submitted
Central LA CO,CA,3/15/2013 0:00,3/16/2013 0:00,Next Day,OZONE,42,1,Good,NULL,0,PST,34.0663,-118.2266,Submitted
Central LA CO,CA,3/15/2013 0:00,3/16/2013 0:00,Next Day,PM10,35,1,Good,NULL,0,PST,34.0663,-118.2266,Submitted
Central LA CO,CA,3/15/2013 0:00,3/16/2013 0:00,Next Day,PM2.5,63,2,Moderate,NULL,0,PST,34.0663,-118.2266,Submitted
Central LA CO,CA,3/16/2013 0:00,3/17/2013 0:00,Next Day,CO,15,1,Good,NULL,0,PST,34.0663,-118.2266,Submitted
Central LA CO,CA,3/16/2013 0:00,3/17/2013 0:00,Next Day,NO2,40,1,Good,NULL,0,PST,34.0663,-118.2266,Submitted
Central LA CO,CA,3/16/2013 0:00,3/17/2013 0:00,Next Day,OZONE,42,1,Good,NULL,0,PST,34.0663,-118.2266,Submitted
Central LA CO,CA,3/16/2013 0:00,3/17/2013 0:00,Next Day,PM10,42,1,Good,NULL,0,PST,34.0663,-118.2266,Submitted
Central LA CO,CA,3/16/2013 0:00,3/17/2013 0:00,Next Day,PM2.5,76,2,Moderate,NULL,0,PST,34.0663,-118.2266,Submitted
Central LA CO,CA,3/17/2013 0:00,3/18/2013 0:00,Next Day,CO,15,1,Good,NULL,0,PST,34.0663,-118.2266,Submitted
Central LA CO,CA,3/17/2013 0:00,3/18/2013 0:00,Next Day,NO2,30,1,Good,NULL,0,PST,34.0663,-118.2266,Submitted
Central LA CO,CA,3/17/2013 0:00,3/18/2013 0:00,Next Day,OZONE,34,1,Good,NULL,0,PST,34.0663,-118.2266,Submitted
Central LA CO,CA,3/17/2013 0:00,3/18/2013 0:00,Next Day,PM10,42,1,Good,NULL,0,PST,34.0663,-118.2266,Submitted
Central LA CO,CA,3/17/2013 0:00,3/18/2013 0:00,Next Day,PM2.5,95,2,Moderate,NULL,0,PST,34.0663,-118.2266,Submitted
Central LA CO,CA,3/18/2013 0:00,3/19/2013 0:00,Next Day,CO,15,1,Good,NULL,0,PST,34.0663,-118.2266,Submitted
Central LA CO,CA,3/18/2013 0:00,3/19/2013 0:00,Next Day,NO2,20,1,Good,NULL,0,PST,34.0663,-118.2266,Submitted
Central LA CO,CA,3/18/2013 0:00,3/19/2013 0:00,Next Day,OZONE,34,1,Good,NULL,0,PST,34.0663,-118.2266,Submitted
Central LA CO,CA,3/18/2013 0:00,3/19/2013 0:00,Next Day,PM10,40,1,Good,NULL,0,PST,34.0663,-118.2266,Submitted
Central LA CO,CA,3/18/2013 0:00,3/19/2013 0:00,Next Day,PM2.5,93,2,Moderate,NULL,0,PST,34.0663,-118.2266,Submitted
Central LA CO,CA,3/19/2013 0:00,3/20/2013 0:00,Next Day,CO,15,1,Good,NULL,0,PST,34.0663,-118.2266,Submitted
Central LA CO,CA,3/19/2013 0:00,3/20/2013 0:00,Next Day,NO2,20,1,Good,NULL,0,PST,34.0663,-118.2266,Submitted
Central LA CO,CA,3/19/2013 0:00,3/20/2013 0:00,Next Day,OZONE,25,1,Good,NULL,0,PST,34.0663,-118.2266,Submitted
Central LA CO,CA,3/19/2013 0:00,3/20/2013 0:00,Next Day,PM10,35,1,Good,NULL,0,PST,34.0663,-118.2266,Submitted
Central LA CO,CA,3/19/2013 0:00,3/20/2013 0:00,Next Day,PM2.5,72,2,Moderate,NULL,0,PST,34.0663,-118.2266,Submitted
Central LA CO,CA,3/20/2013 0:00,3/21/2013 0:00,Next Day,CO,15,1,Good,NULL,0,PST,34.0663,-118.2266,Submitted
Central LA CO,CA,3/20/2013 0:00,3/21/2013 0:00,Next Day,NO2,30,1,Good,NULL,0,PST,34.0663,-118.2266,Submitted
Central LA CO,CA,3/20/2013 0:00,3/21/2013 0:00,Next Day,OZONE,34,1,Good,NULL,0,PST,34.0663,-118.2266,Submitted
Central LA CO,CA,3/20/2013 0:00,3/21/2013 0:00,Next Day,PM10,45,1,Good,NULL,0,PST,34.0663,-118.2266,Submitted
Central LA CO,CA,3/20/2013 0:00,3/21/2013 0:00,Next Day,PM2.5,74,2,Moderate,NULL,0,PST,34.0663,-118.2266,Submitted
Central LA CO,CA,3/21/2013 0:00,3/22/2013 0:00,Next Day,CO,15,1,Good,NULL,0,PST,34.0663,-118.2266,Submitted
Central LA CO,CA,3/21/2013 0:00,3/22/2013 0:00,Next Day,NO2,30,1,Good,NULL,0,PST,34.0663,-118.2266,Submitted
Central LA CO,CA,3/21/2013 0:00,3/22/2013 0:00,Next Day,OZONE,34,1,Good,NULL,0,PST,34.0663,-118.2266,Submitted
Central LA CO,CA,3/21/2013 0:00,3/22/2013 0:00,Next Day,PM10,52,2,Moderate,NULL,0,PST,34.0663,-118.2266,Submitted
Central LA CO,CA,3/21/2013 0:00,3/22/2013 0:00,Next Day,PM2.5,95,2,Moderate,NULL,0,PST,34.0663,-118.2266,Submitted
Central LA CO,CA,3/22/2013 0:00,3/23/2013 0:00,Next Day,CO,15,1,Good,NULL,0,PST,34.0663,-118.2266,Submitted
Central LA CO,CA,3/22/2013 0:00,3/23/2013 0:00,Next Day,NO2,20,1,Good,NULL,0,PST,34.0663,-118.2266,Submitted
Central LA CO,CA,3/22/2013 0:00,3/23/2013 0:00,Next Day,OZONE,42,1,Good,NULL,0,PST,34.0663,-118.2266,Submitted
Central LA CO,CA,3/22/2013 0:00,3/23/2013 0:00,Next Day,PM10,41,1,Good,NULL,0,PST,34.0663,-118.2266,Submitted
Central LA CO,CA,3/22/2013 0:00,3/23/2013 0:00,Next Day,PM2.5,70,2,Moderate,NULL,0,PST,34.0663,-118.2266,Submitted
Central LA CO,CA,3/23/2013 0:00,3/24/2013 0:00,Next Day,CO,15,1,Good,NULL,0,PST,34.0663,-118.2266,Submitted
Central LA CO,CA,3/23/2013 0:00,3/24/2013 0:00,Next Day,NO2,20,1,Good,NULL,0,PST,34.0663,-118.2266,Submitted
Central LA CO,CA,3/23/2013 0:00,3/24/2013 0:00,Next Day,OZONE,34,1,Good,NULL,0,PST,34.0663,-118.2266,Submitted
Central LA CO,CA,3/23/2013 0:00,3/24/2013 0:00,Next Day,PM10,30,1,Good,NULL,0,PST,34.0663,-118.2266,Submitted
Central LA CO,CA,3/23/2013 0:00,3/24/2013 0:00,Next Day,PM2.5,66,2,Moderate,NULL,0,PST,34.0663,-118.2266,Submitted
Central LA CO,CA,3/24/2013 0:00,3/25/2013 0:00,Next Day,CO,15,1,Good,NULL,0,PST,34.0663,-118.2266,Submitted
Central LA CO,CA,3/24/2013 0:00,3/25/2013 0:00,Next Day,NO2,20,1,Good,NULL,0,PST,34.0663,-118.2266,Submitted
Central LA CO,CA,3/24/2013 0:00,3/25/2013 0:00,Next Day,OZONE,34,1,Good,NULL,0,PST,34.0663,-118.2266,Submitted
Central LA CO,CA,3/24/2013 0:00,3/25/2013 0:00,Next Day,PM10,42,1,Good,NULL,0,PST,34.0663,-118.2266,Submitted
Central LA CO,CA,3/24/2013 0:00,3/25/2013 0:00,Next Day,PM2.5,76,2,Moderate,NULL,0,PST,34.0663,-118.2266,Submitted
Central LA CO,CA,3/25/2013 0:00,3/26/2013 0:00,Next Day,CO,15,1,Good,NULL,0,PST,34.0663,-118.2266,Submitted
Central LA CO,CA,3/25/2013 0:00,3/26/2013 0:00,Next Day,NO2,20,1,Good,NULL,0,PST,34.0663,-118.2266,Submitted
Central LA CO,CA,3/25/2013 0:00,3/26/2013 0:00,Next Day,OZONE,34,1,Good,NULL,0,PST,34.0663,-118.2266,Submitted
Central LA CO,CA,3/25/2013 0:00,3/26/2013 0:00,Next Day,PM10,51,2,Moderate,NULL,0,PST,34.0663,-118.2266,Submitted
Central LA CO,CA,3/25/2013 0:00,3/26/2013 0:00,Next Day,PM2.5,87,2,Moderate,NULL,0,PST,34.0663,-118.2266,Submitted
Central LA CO,CA,3/26/2013 0:00,3/27/2013 0:00,Next Day,CO,15,1,Good,NULL,0,PST,34.0663,-118.2266,Submitted
Central LA CO,CA,3/26/2013 0:00,3/27/2013 0:00,Next Day,NO2,30,1,Good,NULL,0,PST,34.0663,-118.2266,Submitted
Central LA CO,CA,3/26/2013 0:00,3/27/2013 0:00,Next Day,OZONE,25,1,Good,NULL,0,PST,34.0663,-118.2266,Submitted
Central LA CO,CA,3/26/2013 0:00,3/27/2013 0:00,Next Day,PM10,52,2,Moderate,NULL,0,PST,34.0663,-118.2266,Submitted
Central LA CO,CA,3/26/2013 0:00,3/27/2013 0:00,Next Day,PM2.5,87,2,Moderate,NULL,0,PST,34.0663,-118.2266,Submitted
Central LA CO,CA,3/27/2013 0:00,3/28/2013 0:00,Next Day,CO,15,1,Good,NULL,0,PST,34.0663,-118.2266,Submitted
Central LA CO,CA,3/27/2013 0:00,3/28/2013 0:00,Next Day,NO2,20,1,Good,NULL,0,PST,34.0663,-118.2266,Submitted
Central LA CO,CA,3/27/2013 0:00,3/28/2013 0:00,Next Day,OZONE,34,1,Good,NULL,0,PST,34.0663,-118.2266,Submitted
Central LA CO,CA,3/27/2013 0:00,3/28/2013 0:00,Next Day,PM10,53,2,Moderate,NULL,0,PST,34.0663,-118.2266,Submitted
Central LA CO,CA,3/27/2013 0:00,3/28/2013 0:00,Next Day,PM2.5,91,2,Moderate,NULL,0,PST,34.0663,-118.2266,Submitted
Central LA CO,CA,3/28/2013 0:00,3/29/2013 0:00,Next Day,CO,15,1,Good,NULL,0,PST,34.0663,-118.2266,Submitted
Central LA CO,CA,3/28/2013 0:00,3/29/2013 0:00,Next Day,NO2,20,1,Good,NULL,0,PST,34.0663,-118.2266,Submitted
Central LA CO,CA,3/28/2013 0:00,3/29/2013 0:00,Next Day,OZONE,34,1,Good,NULL,0,PST,34.0663,-118.2266,Submitted
Central LA CO,CA,3/28/2013 0:00,3/29/2013 0:00,Next Day,PM10,33,1,Good,NULL,0,PST,34.0663,-118.2266,Submitted
Central LA CO,CA,3/28/2013 0:00,3/29/2013 0:00,Next Day,PM2.5,66,2,Moderate,NULL,0,PST,34.0663,-118.2266,Submitted
Central LA CO,CA,3/29/2013 0:00,3/30/2013 0:00,Next Day,CO,15,1,Good,NULL,0,PST,34.0663,-118.2266,Submitted
Central LA CO,CA,3/29/2013 0:00,3/30/2013 0:00,Next Day,NO2,20,1,Good,NULL,0,PST,34.0663,-118.2266,Submitted
Central LA CO,CA,3/29/2013 0:00,3/30/2013 0:00,Next Day,OZONE,34,1,Good,NULL,0,PST,34.0663,-118.2266,Submitted
Central LA CO,CA,3/29/2013 0:00,3/30/2013 0:00,Next Day,PM10,31,1,Good,NULL,0,PST,34.0663,-118.2266,Submitted
Central LA CO,CA,3/29/2013 0:00,3/30/2013 0:00,Next Day,PM2.5,57,2,Moderate,NULL,0,PST,34.0663,-118.2266,Submitted
Central LA CO,CA,3/30/2013 0:00,3/31/2013 0:00,Next Day,CO,15,1,Good,NULL,0,PST,34.0663,-118.2266,Submitted
Central LA CO,CA,3/30/2013 0:00,3/31/2013 0:00,Next Day,NO2,20,1,Good,NULL,0,PST,34.0663,-118.2266,Submitted
Central LA CO,CA,3/30/2013 0:00,3/31/2013 0:00,Next Day,OZONE,34,1,Good,NULL,0,PST,34.0663,-118.2266,Submitted
Central LA CO,CA,3/30/2013 0:00,3/31/2013 0:00,Next Day,PM10,22,1,Good,NULL,0,PST,34.0663,-118.2266,Submitted
Central LA CO,CA,3/30/2013 0:00,3/31/2013 0:00,Next Day,PM2.5,42,1,Good,NULL,0,PST,34.0663,-118.2266,Submitted
Central LA CO,CA,3/31/2013 0:00,4/1/2013 0:00,Next Day,CO,15,1,Good,NULL,0,PST,34.0663,-118.2266,Submitted
Central LA CO,CA,3/31/2013 0:00,4/1/2013 0:00,Next Day,NO2,20,1,Good,NULL,0,PST,34.0663,-118.2266,Submitted
Central LA CO,CA,3/31/2013 0:00,4/1/2013 0:00,Next Day,OZONE,25,1,Good,NULL,0,PST,34.0663,-118.2266,Submitted
Central LA CO,CA,3/31/2013 0:00,4/1/2013 0:00,Next Day,PM10,19,1,Good,NULL,0,PST,34.0663,-118.2266,Submitted
Central LA CO,CA,3/31/2013 0:00,4/1/2013 0:00,Next Day,PM2.5,53,2,Moderate,NULL,0,PST,34.0663,-118.2266,Submitted
Central LA CO,CA,4/1/2013 0:00,4/2/2013 0:00,Next Day,CO,15,1,Good,NULL,0,PST,34.0663,-118.2266,Submitted
Central LA CO,CA,4/1/2013 0:00,4/2/2013 0:00,Next Day,NO2,20,1,Good,NULL,0,PST,34.0663,-118.2266,Submitted
Central LA CO,CA,4/1/2013 0:00,4/2/2013 0:00,Next Day,OZONE,25,1,Good,NULL,0,PST,34.0663,-118.2266,Submitted
Central LA CO,CA,4/1/2013 0:00,4/2/2013 0:00,Next Day,PM10,18,1,Good,NULL,0,PST,34.0663,-118.2266,Submitted
Central LA CO,CA,4/1/2013 0:00,4/2/2013 0:00,Next Day,PM2.5,53,2,Moderate,NULL,0,PST,34.0663,-118.2266,Submitted
Central LA CO,CA,4/2/2013 0:00,4/3/2013 0:00,Next Day,CO,15,1,Good,NULL,0,PST,34.0663,-118.2266,Submitted
Central LA CO,CA,4/2/2013 0:00,4/3/2013 0:00,Next Day,NO2,20,1,Good,NULL,0,PST,34.0663,-118.2266,Submitted
Central LA CO,CA,4/2/2013 0:00,4/3/2013 0:00,Next Day,OZONE,25,1,Good,NULL,0,PST,34.0663,-118.2266,Submitted
Central LA CO,CA,4/2/2013 0:00,4/3/2013 0:00,Next Day,PM10,22,1,Good,NULL,0,PST,34.0663,-118.2266,Submitted
Central LA CO,CA,4/2/2013 0:00,4/3/2013 0:00,Next Day,PM2.5,42,1,Good,NULL,0,PST,34.0663,-118.2266,Submitted
Central LA CO,CA,4/3/2013 0:00,4/4/2013 0:00,Next Day,CO,15,1,Good,NULL,0,PST,34.0663,-118.2266,Submitted
Central LA CO,CA,4/3/2013 0:00,4/4/2013 0:00,Next Day,NO2,20,1,Good,NULL,0,PST,34.0663,-118.2266,Submitted
Central LA CO,CA,4/3/2013 0:00,4/4/2013 0:00,Next Day,OZONE,34,1,Good,NULL,0,PST,34.0663,-118.2266,Submitted
Central LA CO,CA,4/3/2013 0:00,4/4/2013 0:00,Next Day,PM10,26,1,Good,NULL,0,PST,34.0663,-118.2266,Submitted
Central LA CO,CA,4/3/2013 0:00,4/4/2013 0:00,Next Day,PM2.5,57,2,Moderate,NULL,0,PST,34.0663,-118.2266,Submitted
Central LA CO,CA,4/4/2013 0:00,4/5/2013 0:00,Next Day,CO,15,1,Good,NULL,0,PST,34.0663,-118.2266,Submitted
Central LA CO,CA,4/4/2013 0:00,4/5/2013 0:00,Next Day,NO2,20,1,Good,NULL,0,PST,34.0663,-118.2266,Submitted
Central LA CO,CA,4/4/2013 0:00,4/5/2013 0:00,Next Day,OZONE,25,1,Good,NULL,0,PST,34.0663,-118.2266,Submitted
Central LA CO,CA,4/4/2013 0:00,4/5/2013 0:00,Next Day,PM10,39,1,Good,NULL,0,PST,34.0663,-118.2266,Submitted
Central LA CO,CA,4/4/2013 0:00,4/5/2013 0:00,Next Day,PM2.5,66,2,Moderate,NULL,0,PST,34.0663,-118.2266,Submitted
Central LA CO,CA,4/5/2013 0:00,4/6/2013 0:00,Next Day,CO,15,1,Good,NULL,0,PST,34.0663,-118.2266,Submitted
Central LA CO,CA,4/5/2013 0:00,4/6/2013 0:00,Next Day,NO2,20,1,Good,NULL,0,PST,34.0663,-118.2266,Submitted
Central LA CO,CA,4/5/2013 0:00,4/6/2013 0:00,Next Day,OZONE,34,1,Good,NULL,0,PST,34.0663,-118.2266,Submitted
Central LA CO,CA,4/5/2013 0:00,4/6/2013 0:00,Next Day,PM10,22,1,Good,NULL,0,PST,34.0663,-118.2266,Submitted
Central LA CO,CA,4/5/2013 0:00,4/6/2013 0:00,Next Day,PM2.5,42,1,Good,NULL,0,PST,34.0663,-118.2266,Submitted
Central LA CO,CA,4/6/2013 0:00,4/7/2013 0:00,Next Day,CO,15,1,Good,NULL,0,PST,34.0663,-118.2266,Submitted
Central LA CO,CA,4/6/2013 0:00,4/7/2013 0:00,Next Day,NO2,20,1,Good,NULL,0,PST,34.0663,-118.2266,Submitted
Central LA CO,CA,4/6/2013 0:00,4/7/2013 0:00,Next Day,OZONE,34,1,Good,NULL,0,PST,34.0663,-118.2266,Submitted
